Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
UAK1rAnP0Kz1s4ofQ7v0Cg,Noodle Edition,18 W 45th St,"{'latitude': 40.75571017977985, 'longitude': -73.98074262911973}",1,5,10036,chinese
chinese,,,,,,,
2QXh-2xPLl7JtzwbYXxBeA,Lucky Garden,143 Lafayette Ave,"{'latitude': 40.64134, 'longitude': -74.09481}",8,4.5,10301,chinese
chinese,,,,,,,
ADt4Wp-0XkSLXQ2nWoDnaw,Meet Rice,717 60th St,"{'latitude': 40.63663, 'longitude': -74.01112}",29,3,11220,chinese
chinese,,,,,,,
#NAME?,Halal China Kitchen Plus,87-48 Parsons Blvd,"{'latitude': 40.7081726, 'longitude': -73.8032476}",27,4,11432,chinese
chinese,,,,,,,
FYWwW5lcxKzaA98Xgw8bqA,hanon,436 Union Ave,"{'latitude': 40.7134488, 'longitude': -73.9513445}",145,4.5,11211,chinese
chinese,,,,,,,
2dmgtQTFM7koKllEQsZmhQ,City One Restaurant,2726A Frederick Douglass Blvd,"{'latitude': 40.8225557826076, 'longitude': -73.9419602962225}",17,3,10030,chinese
chinese,,,,,,,
Z0VCrAW4VKIL7SteB6w8Mw,No1 Chinese Restaurant,88-17 Jamaica Ave,"{'latitude': 40.692825, 'longitude': -73.855811}",5,3.5,11421,chinese
chinese,,,,,,,
cXN55ooqvyJBVbKhM3_tMA,Pacific Kitchen,4255 Amboy Rd,"{'latitude': 40.5477180688384, 'longitude': -74.1578657278159}",43,4,10308,chinese
chinese,,,,,,,
jfnDwWBGK4JoWE5jbeKxSw,Chu-Ros Thai,1590 Lexington Ave,"{'latitude': 40.78922, 'longitude': -73.94873}",85,4.5,10029,chinese
chinese,,,,,,,
3qK7p7vhthzsUC0_aYTlrA,Taste of China,1078 Nostrand Ave,"{'latitude': 40.661731, 'longitude': -73.951042}",8,3.5,11225,chinese
chinese,,,,,,,
J1o-SiCWvn0J-mLr6aEZDQ,Lee Panda,60-63 Fresh Pond Rd,"{'latitude': 40.71531, 'longitude': -73.90103}",6,2.5,11378,chinese
chinese,,,,,,,
S0Qydvh12n5E_uodsLa8eA,Co Co Lin Vegetarian House,64-19 Fresh Pond Rd,"{'latitude': 40.70989, 'longitude': -73.89871}",261,4,11385,chinese
chinese,,,,,,,
vgQS_pLd4AftB4RNVnyD-A,China Thai Chinese Restaurant,867 Flatbush Ave,"{'latitude': 40.6509874, 'longitude': -73.9586027}",16,2.5,11226,chinese
chinese,,,,,,,
oNhAkJItms2BDYTfDeVOUg,Red Star,2529 Adam Clayton Powell,"{'latitude': 40.8224602, 'longitude': -73.9381714}",17,2.5,10039,chinese
chinese,,,,,,,
gSeftTpNCSj2vuXY0zyoRA,Mr Bun,2048 86th St,"{'latitude': 40.603693, 'longitude': -73.997334}",217,4,11214,chinese
chinese,,,,,,,
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,647 9th Ave,"{'latitude': 40.7606544, 'longitude': -73.991332}",2637,4,10036,chinese
chinese,,,,,,,
GDqIF-JMOO-8EM3yKn25_w,New Sze's Garden,201 Cypress Ave,"{'latitude': 40.7082630466795, 'longitude': -73.9197599887848}",29,4,11385,chinese
chinese,,,,,,,
JWQlPP4Oxrtwb0rNjnVgIg,Hunts Point Chinese Restaurant,901 Southern Blvd,"{'latitude': 40.81965, 'longitude': -73.89302}",4,4,10459,chinese
chinese,,,,,,,
V41mH9Rb-uQbCunrI4t5VQ,Mon Hing Chinese Kitchen,497 Albany Ave,"{'latitude': 40.66285, 'longitude': -73.93987}",2,4,11203,chinese
chinese,,,,,,,
CEgWKUjTsd4FKeVXWQ60sA,Good Taste Chinese Take Out,4215 Hylan Blvd,"{'latitude': 40.53749, 'longitude': -74.15074}",15,4,10308,chinese
chinese,,,,,,,
1uuxUq-QrUYX-Zal9TvFFQ,Charm Thai Express,1346 Amsterdam Ave,"{'latitude': 40.8139028640919, 'longitude': -73.9561226963997}",76,4,10027,chinese
chinese,,,,,,,
akWRnF0VFJLJD4uOnGWB-g,Po Wong Restaurant,617 Summit Ave,"{'latitude': 40.758224, 'longitude': -74.044303}",30,4,7087,chinese
chinese,,,,,,,
JeEEclAyzzROabgo1TN43A,Fu Xing House,3335 Fulton St,"{'latitude': 40.6837615966797, 'longitude': -73.8726119995117}",4,3.5,11208,chinese
chinese,,,,,,,
fQ2IN15gqlRrE2oS39nXjw,Taste of China,6708 Fresh Pond Rd,"{'latitude': 40.705543, 'longitude': -73.896781}",7,2.5,11385,chinese
chinese,,,,,,,
g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,224 W 35th St,"{'latitude': 40.75202, 'longitude': -73.99121}",147,4.5,10001,chinese
chinese,,,,,,,
MXYtu8-0eNkW6L4firJfcw,Chinatown Restaurant,1650 3rd Ave,"{'latitude': 40.78286, 'longitude': -73.95126}",264,3,10128,chinese
chinese,,,,,,,
BkdFxt7e1saLr1eeqF3Msg,China Star,550 North Ave,"{'latitude': 40.673679, 'longitude': -74.230331}",21,4,7083,chinese
chinese,,,,,,,
RoqLH-4rDugHlduthnZggg,Flame Hibachi,381 3rd Ave,"{'latitude': 40.74152, 'longitude': -73.98097}",142,4,10016,chinese
chinese,,,,,,,
XNZXyahRs1-GOx-71LET1w,Sun Hing Chinese Restaurant,8914 Northern Blvd,"{'latitude': 40.756033, 'longitude': -73.878237}",13,3.5,11372,chinese
chinese,,,,,,,
IGjdEM0s4WfOYrMSzO6q9Q,KROK Brooklyn,117 Columbia St,"{'latitude': 40.68761, 'longitude': -74.0013}",73,4.5,11231,chinese
chinese,,,,,,,
oVdiFY9zSvgW0u-J0DoKbw,Chifa Restaurant,73-20 Northern Blvd,"{'latitude': 40.7545675, 'longitude': -73.8934179}",98,3.5,11372,chinese
chinese,,,,,,,
_3-d9GcVU7NvQvmUWaRZUQ,Long Spring Garden,62-05 Roosevelt Ave,"{'latitude': 40.745848, 'longitude': -73.901984}",26,3.5,11377,chinese
chinese,,,,,,,
d1pRHsBuYCZ4hdk0dyjE-g,Jade Chinese Restaurant,8159 Lefferts Blvd,"{'latitude': 40.7080256, 'longitude': -73.8306941}",45,4,11415,chinese
chinese,,,,,,,
E5lSdPAJhDY4xa-KTFs5og,Mr Tong Restaurant,2926 Fort Hamilton Pkwy,"{'latitude': 40.64837, 'longitude': -73.97821}",53,3,11218,chinese
chinese,,,,,,,
pCeNP_wq7i1Pgl0yCYEgag,Maxi’s Noodle,135-11 38th Ave,"{'latitude': 40.76052, 'longitude': -73.83227}",296,4.5,11354,chinese
chinese,,,,,,,
w3JUky8twpdZ9ge8aQHjEA,Liang Xian Garden,587 Sutter Ave,"{'latitude': 40.66916, 'longitude': -73.89734}",1,4,11207,chinese
chinese,,,,,,,
8dSqyc5rHkqRa_oHk2v3xw,Dun Huang,817 60th St,"{'latitude': 40.6353649, 'longitude': -74.00896}",61,4,11220,chinese
chinese,,,,,,,
sgKNAn72O2XMQXS6AWmf9w,Food King Kitchen,185 Newark Ave,"{'latitude': 40.72117, 'longitude': -74.04568}",91,4,7302,chinese
chinese,,,,,,,
2VQDEQuK3xLFNktPBIpmuQ,New Aroma Chinese Restaurant,465 W 125th St,"{'latitude': 40.8132171630859, 'longitude': -73.9557037353516}",28,3.5,10027,chinese
chinese,,,,,,,
rg0-55TElpe8N-4NySky_g,Yummy Chinese Restaurant,1195 Flatbush Ave,"{'latitude': 40.641075, 'longitude': -73.955819}",7,4,11226,chinese
chinese,,,,,,,
spJTHaNjEzKwoEiYWR1ggA,Ping's Seafood,22 Mott St,"{'latitude': 40.714442, 'longitude': -73.998636}",680,3.5,10013,chinese
chinese,,,,,,,
do4L5yWrrGPPZqVRZDcO2w,Yummy Yummy Chinese Restaurant,1349 Rockaway Pkwy,"{'latitude': 40.646978, 'longitude': -73.903965}",6,4,11236,chinese
chinese,,,,,,,
6kJxh1RCQykTHxWor538dA,Panda Delight,121 Smith St,"{'latitude': 40.687602, 'longitude': -73.989601}",33,2.5,11201,chinese
chinese,,,,,,,
OQ3qKAxzaqvc44Q95AJRbQ,Crispy Burger,196 Smith St,"{'latitude': 40.685075, 'longitude': -73.991769}",11,4,11201,chinese
chinese,,,,,,,
2z_2ETItITMQiuAE7tTZAQ,Silver Palace,3438 Bdwy,"{'latitude': 40.823034042794845, 'longitude': -73.9526024360038}",15,3,10032,chinese
chinese,,,,,,,
hZPnCn69y31pkqy334tviQ,Lily's,31 Oliver St,"{'latitude': 40.71211, 'longitude': -73.99806}",65,2.5,10038,chinese
chinese,,,,,,,
